,text_name,RelFreq_NOUN,RelFreq_VERB,RelFreq_ADJ,RelFreq_ADV,Unique_PER,Unique_LOC,Unique_ORG
141,2034.a4.txt,1454.69,1136.72,469.0,469.0,0,0,3
142,2035.a4.txt,1466.28,1153.47,381.23,449.66,0,0,1
143,2036.a4.txt,1178.74,1207.73,647.34,415.46,0,0,0
144,2038.a4.txt,1739.58,979.17,625.0,416.67,0,0,2
145,2039.a4.txt,1688.56,966.23,609.76,506.57,0,0,7
146,2040.a4.txt,1395.81,1266.2,438.68,348.95,0,0,2
147,2042.a4.txt,1461.99,1042.88,653.02,272.9,0,0,0
148,2044.a4.txt,1633.47,1088.98,703.85,305.44,0,1,1
149,2046.a4.txt,1395.57,1049.09,721.85,423.48,0,0,1
150,2048.a4.txt,1680.8,1033.15,732.46,331.53,0,0,5
151,2049.a4.txt,1879.48,896.7,559.54,301.29,0,0,5
152,2050.a4.txt,1440.16,1085.19,699.8,212.98,0,0,1
153,2055.a4.txt,1449.28,973.08,579.71,351.97,0,0,0
154,2056.a4.txt,1310.86,1226.59,683.52,571.16,0,0,0
155,2057.a4.txt,1670.21,1127.66,606.38,553.19,0,0,1
156,2058.a4.txt,1488.14,923.96,981.19,400.65,0,0,5
157,2059.a4.txt,1522.79,999.03,611.06,387.97,0,0,5
158,2061.a4.txt,1314.78,1017.27,729.37,355.09,0,1,3
159,2062.a4.txt,1234.33,1215.04,607.52,414.66,0,0,1
160,2064.a4.txt,1422.46,1187.17,534.76,352.94,0,0,0
161,2065.a4.txt,1053.12,1183.6,568.5,410.07,0,0,2
162,2066.a4.txt,1676.79,1105.71,729.04,449.57,0,0,4
163,2067.a4.txt,1287.96,1099.48,575.92,429.32,0,0,1
164,2069.a4.txt,1378.6,1358.02,576.13,483.54,0,0,1
165,2071.a4.txt,1126.76,1150.23,610.33,446.01,0,0,0
166,2072.a4.txt,1694.09,1181.03,648.6,484.03,0,0,4
167,2074.a4.txt,1446.24,1265.46,599.43,371.08,0,0,3
168,2075.a4.txt,1416.16,1033.88,521.29,443.09,0,0,1
169,2076.a4.txt,1451.14,1174.73,592.3,454.1,0,0,1
170,3001.a4.txt,1488.15,1298.58,502.37,483.41,0,0,0
171,3003.a4.txt,1819.71,1120.47,716.09,328.56,0,0,0
172,3020.a4.txt,1419.69,1202.07,507.77,559.59,0,0,0
173,3026.a4.txt,1538.46,1197.39,624.09,399.13,0,0,0
174,3037.a4.txt,1445.64,1093.19,657.11,400.24,0,3,10
175,3042.a4.txt,1296.86,1347.52,547.11,597.77,0,0,0
176,3062.a4.txt,1741.38,965.52,775.86,491.38,0,0,10
177,3065.a4.txt,1385.42,1270.83,447.92,656.25,0,0,4
178,4023.a4.txt,1305.18,1132.44,614.2,556.62,0,3,0
179,4028.a4.txt,1449.13,1294.96,524.15,503.6,0,0,2
180,4030.a4.txt,1345.79,1364.49,448.6,560.75,0,0,0
181,4031.a4.txt,1260.0,1220.0,390.0,490.0,0,0,0
182,4034.a4.txt,1377.55,1377.55,612.24,540.82,0,0,1
183,4045.a4.txt,1514.29,1076.19,561.9,561.9,0,0,0
184,5009.a4.txt,1410.76,1017.06,695.54,321.52,0,0,1
