,text_name,RelFreq_NOUN,RelFreq_VERB,RelFreq_ADJ,RelFreq_ADV,Unique_PER,Unique_LOC,Unique_ORG
0,0100.a2.txt,2085.37,1292.68,792.68,353.66,0,0,4
1,0101.a2.txt,2051.28,948.72,551.28,717.95,0,0,0
2,0102.a2.txt,1809.52,1130.95,642.86,678.57,0,1,1
3,0103.a2.txt,1907.03,1215.73,1013.11,393.33,0,0,4
4,0104.a2.txt,2076.64,976.51,729.3,333.75,0,0,1
5,0105.a2.txt,1731.98,1251.58,884.96,581.54,0,0,2
6,0106.a2.txt,1660.69,1123.06,728.79,537.63,0,1,1
7,0107.a2.txt,1592.21,1328.75,744.56,538.37,0,0,3
8,0109.a2.txt,1596.86,1178.01,615.18,366.49,0,0,5
9,0110.a2.txt,2230.67,1292.78,570.34,532.32,0,3,1
10,0111.a2.txt,1902.02,1383.29,504.32,677.23,0,0,0
11,0112.a2.txt,2189.7,1018.74,772.83,480.09,0,0,1
12,0113.a2.txt,1986.61,1183.04,792.41,636.16,0,0,0
13,0115.a2.txt,2166.67,1269.23,679.49,641.03,0,0,1
14,0118.a2.txt,1736.11,1430.56,847.22,430.56,0,0,1
15,0119.a2.txt,1793.28,1295.14,672.48,410.96,0,0,0
16,0120.a2.txt,1884.62,1192.31,756.41,538.46,0,4,0
17,0121.a2.txt,2030.16,765.66,742.46,417.63,0,5,4
18,0122.a2.txt,1842.11,1066.48,720.22,470.91,0,0,4
19,0125.a2.txt,1789.32,1154.4,1154.4,418.47,0,0,1
20,0127.a2.txt,1965.07,1149.93,829.69,713.25,0,1,1
21,0128.a2.txt,1829.84,1002.33,745.92,559.44,0,0,1
22,0130.a2.txt,1791.85,997.85,633.05,504.29,0,2,0
23,0131.a2.txt,2248.16,1142.51,589.68,565.11,0,0,1
24,0133.a2.txt,1793.37,994.15,945.42,516.57,0,0,1
25,0134.a2.txt,1760.39,819.07,941.32,733.5,0,0,0
26,0135.a2.txt,1826.59,1017.34,878.61,508.67,0,0,5
27,0136.a2.txt,1990.17,1179.36,859.95,307.13,0,0,0
28,0137.a2.txt,1678.49,1217.49,602.84,591.02,0,0,1
29,0138.a2.txt,1843.79,1254.8,729.83,448.14,0,0,1
30,0139.a2.txt,1778.07,1189.84,748.66,574.87,0,0,0
31,0140.a2.txt,1762.92,1144.88,810.54,445.8,0,0,0
32,0142.a2.txt,2271.86,1131.18,807.98,380.23,0,0,0
33,0143.a2.txt,1959.1,1119.48,914.96,419.81,0,0,0
34,0146.a2.txt,1580.61,1422.55,674.39,495.26,0,0,0
35,0148.a2.txt,1916.38,1103.37,522.65,429.73,0,5,5
36,0149.a2.txt,1977.64,1238.18,644.88,705.07,0,0,3
37,0150.a2.txt,1620.92,1385.62,640.52,457.52,0,0,0
38,0155.a2.txt,2025.48,1261.15,1133.76,662.42,0,0,1
39,0156.a2.txt,1774.65,1070.42,690.14,507.04,0,0,0
40,0157.a2.txt,1163.07,1414.87,503.6,587.53,0,0,2
41,0158.a2.txt,1670.92,1262.76,561.22,714.29,0,0,0
42,0159.a2.txt,1796.41,1053.89,826.35,742.51,0,0,0
43,0161.a2.txt,2100.35,1131.86,676.78,525.09,0,1,8
44,0162.a2.txt,2000.0,1212.9,709.68,361.29,0,0,0
45,0163.a2.txt,1655.97,962.77,937.1,731.71,0,0,0
46,0165.a2.txt,2017.17,972.82,772.53,472.1,0,1,1
47,0167.a2.txt,1750.9,938.63,830.32,604.69,0,0,1
48,0168.a2.txt,2293.05,1284.49,789.72,437.68,0,4,0
49,0169.a2.txt,1820.96,1129.2,1241.1,528.99,0,0,1
50,0171.a2.txt,1794.55,1051.98,792.08,457.92,0,0,1
51,0172.a2.txt,2109.38,1106.77,625.0,494.79,0,0,0
52,0173.a2.txt,2178.9,814.22,1181.19,470.18,0,0,1
53,0174.a2.txt,2240.8,1148.27,903.01,256.41,0,0,2
54,0175.a2.txt,1783.44,1363.06,624.2,433.12,0,0,2
55,0176.a2.txt,2140.96,930.85,731.38,425.53,0,0,0
56,0177.a2.txt,1499.44,992.11,834.27,574.97,0,1,4
57,0178.a2.txt,1942.23,1115.54,946.22,697.21,0,0,0
58,0179.a2.txt,1973.68,1197.37,986.84,394.74,0,0,0
59,0180.a2.txt,1991.15,1172.57,641.59,608.41,0,0,0
60,0182.a2.txt,1641.79,978.44,845.77,456.05,0,1,11
61,0185.a2.txt,1724.55,1125.75,586.83,443.11,0,1,0
62,0186.a2.txt,1608.91,1311.88,631.19,643.56,0,0,0
63,0187.a2.txt,1779.66,1041.16,932.2,387.41,0,0,0
64,0188.a2.txt,1572.77,1056.34,856.81,446.01,0,0,1
65,0189.a2.txt,1707.87,887.64,752.81,438.2,0,2,7
66,0190.a2.txt,1234.26,1347.61,528.97,654.91,0,0,0
67,0191.a2.txt,1812.0,1279.73,656.85,486.98,0,0,5
68,0192.a2.txt,1911.42,1177.16,547.79,629.37,0,0,3
69,0193.a2.txt,2133.48,1214.44,842.45,415.75,0,2,5
70,0194.a2.txt,1895.91,1140.02,916.98,371.75,0,0,5
71,0195.a2.txt,1243.96,1062.8,567.63,483.09,0,5,6
72,0196.a2.txt,1988.64,1250.0,738.64,318.18,0,0,0
73,0197.a2.txt,1813.54,945.08,753.51,600.26,0,0,0
74,0198.a2.txt,1845.49,1015.74,786.84,357.65,0,0,0
75,0199.a2.txt,1908.87,1083.74,874.38,357.14,0,0,0
76,0200.a2.txt,1640.09,1309.79,694.76,558.09,0,1,4
77,0201.a2.txt,1444.14,831.06,749.32,326.98,0,0,8
78,0202.a2.txt,2089.91,1360.87,777.64,340.22,0,0,1
