,text_name,RelFreq_NOUN,RelFreq_VERB,RelFreq_ADJ,RelFreq_ADV,Unique_PER,Unique_LOC,Unique_ORG
0,0101.a5.txt,2038.52,1083.47,762.44,409.31,0,3,3
1,0102.a5.txt,1657.46,1033.94,876.09,268.35,0,3,5
2,0103.a5.txt,1841.16,1101.08,622.74,388.09,0,3,3
3,0104.a5.txt,1894.08,933.57,637.34,368.04,0,4,10
4,0105.a5.txt,1527.65,1040.3,552.95,581.07,0,4,3
5,0106.a5.txt,1990.38,961.54,846.15,653.85,0,0,0
6,0107.a5.txt,1996.54,1218.67,777.87,544.51,0,0,0
7,0108.a5.txt,2098.28,1060.84,764.43,327.61,0,0,12
8,0111.a5.txt,1668.22,1043.8,680.34,307.55,0,10,4
9,0112.a5.txt,2163.85,1077.47,641.14,578.81,0,0,9
10,0115.a5.txt,1327.59,1077.59,750.0,482.76,0,4,3
11,0119.a5.txt,1834.71,1090.91,735.54,231.4,0,3,3
12,0121.a5.txt,1541.5,1027.67,612.65,382.08,0,0,12
13,0122.a5.txt,1763.65,1029.54,725.16,367.05,0,0,3
14,0125.a5.txt,2222.22,1005.75,881.23,478.93,0,0,4
15,0128.a5.txt,1938.28,1128.25,829.32,482.16,0,11,0
16,0130.a5.txt,1664.01,931.53,748.41,278.66,0,2,1
17,0134.a5.txt,1749.41,985.03,709.22,472.81,0,2,4
18,0137.a5.txt,1793.68,1059.48,576.21,455.39,0,3,3
19,0139.a5.txt,1341.96,1196.44,525.46,315.28,0,6,13
20,0140.a5.txt,1711.71,1027.03,630.63,279.28,0,3,4
21,0149.a5.txt,2575.28,1236.13,824.09,364.5,0,0,5
22,0157.a5.txt,1734.15,1170.77,633.8,589.79,0,0,0
23,0158.a5.txt,1578.95,1201.75,763.16,543.86,0,0,5
24,0159.a5.txt,2108.49,1058.62,962.38,332.46,0,0,0
25,0161.a5.txt,2187.25,879.74,968.52,258.27,0,0,10
26,0163.a5.txt,2310.03,934.65,881.46,433.13,0,0,0
27,0165.a5.txt,2043.67,986.9,829.69,288.21,0,0,7
28,0171.a5.txt,1570.19,947.9,520.98,383.5,0,2,5
29,0178.a5.txt,1517.62,1016.26,792.68,460.7,0,5,5
30,0182.a5.txt,2261.43,1074.58,737.77,425.02,0,0,5
31,0185.a5.txt,1802.72,1045.92,722.79,221.09,0,7,8
32,0186.a5.txt,1956.17,965.91,884.74,397.73,0,0,0
33,0187.a5.txt,2278.48,1103.07,777.58,361.66,0,2,12
34,0188.a5.txt,1555.73,1052.63,743.03,456.66,0,3,5
35,0192.a5.txt,1655.41,1114.86,650.34,439.19,0,2,2
36,0193.a5.txt,2184.01,1074.81,834.05,395.53,0,0,3
37,0197.a5.txt,1504.07,886.18,373.98,333.33,0,2,11
38,0198.a5.txt,2133.85,1008.73,805.04,368.57,0,0,0
39,0199.a5.txt,1811.25,991.42,772.16,381.32,0,5,1
40,0200.a5.txt,1469.57,1165.22,695.65,426.09,0,6,7
41,0206.a5.txt,1477.27,949.68,706.17,357.14,0,3,9
42,0214.a5.txt,1625.44,1095.41,662.54,309.19,0,4,2
43,0215.a5.txt,1759.62,950.51,557.74,282.8,0,3,7
44,0219.a5.txt,2061.21,981.1,891.09,603.06,0,0,8
45,0222.a5.txt,1776.06,1148.65,694.98,415.06,0,1,3
46,0223.a5.txt,1583.33,1030.3,674.24,386.36,0,3,11
47,0227.a5.txt,1623.19,927.54,760.87,347.83,0,6,2
48,0234.a5.txt,1577.15,920.72,511.51,332.48,0,11,10
49,0238.a5.txt,1902.75,1141.65,665.96,327.7,0,4,0
50,1003.a5.txt,2204.65,1041.86,716.28,241.86,0,0,0
51,1005.a5.txt,1795.67,998.45,580.5,356.04,0,2,8
52,1006.a5.txt,1606.5,1019.86,658.84,406.14,0,4,3
53,1008.a5.txt,1920.32,1019.92,876.49,430.28,0,0,3
54,1010.a5.txt,2226.45,875.36,884.87,304.47,0,0,16
55,1012.a5.txt,1971.71,1023.29,740.43,324.46,0,0,0
56,1013.a5.txt,1671.02,1122.72,687.55,295.91,0,3,2
57,1014.a5.txt,1845.78,1009.02,787.53,352.75,0,3,5
58,1018.a5.txt,2030.98,955.25,895.01,275.39,0,1,0
59,1021.a5.txt,1819.35,1135.48,658.06,400.0,0,0,9
60,1022.a5.txt,2372.88,1150.76,1052.63,454.95,0,0,0
61,1023.a5.txt,1652.38,997.66,678.1,436.48,0,3,6
62,1032.a5.txt,2164.18,1160.86,663.35,572.14,0,0,1
63,1034.a5.txt,1809.82,1012.27,746.42,378.32,0,3,11
64,1036.a5.txt,1378.87,940.72,682.99,309.28,0,3,8
65,1041.a5.txt,1632.48,863.25,717.95,435.9,0,2,10
66,1043.a5.txt,1470.84,1114.01,626.63,539.6,0,3,0
67,1048.a5.txt,2150.04,1005.41,672.85,409.9,0,0,14
68,1050.a5.txt,1604.81,1103.31,762.29,481.44,0,6,3
69,1055.a5.txt,1804.03,1062.27,1043.96,457.88,0,6,3
70,1057.a5.txt,1369.19,1206.19,611.25,342.3,0,4,6
71,1061.a5.txt,1453.63,1069.34,584.8,233.92,0,6,11
72,1062.a5.txt,1490.73,870.27,773.57,451.25,0,4,13
73,1064.a5.txt,2180.94,1235.86,605.82,581.58,0,0,5
74,1065.a5.txt,1813.69,964.55,725.47,387.47,0,3,4
75,1067.a5.txt,1749.15,1066.55,639.93,341.3,0,4,6
76,1068.a5.txt,1958.89,1305.93,725.51,507.86,0,2,1
