,text_name,RelFreq_NOUN,RelFreq_VERB,RelFreq_ADJ,RelFreq_ADV,Unique_PER,Unique_LOC,Unique_ORG
0,0103.b2.txt,2066.49,1096.14,566.04,377.36,0,0,1
1,0134.b2.txt,1724.72,926.08,1189.46,628.72,0,0,1
2,0139.b2.txt,1535.09,1239.04,910.09,471.49,0,0,3
3,0140.b2.txt,1965.73,997.98,594.76,514.11,0,0,2
4,0165.b2.txt,1907.31,1016.04,757.58,303.03,0,0,0
5,0200.b2.txt,1758.56,1140.68,1026.62,598.86,0,0,15
6,0300.b2.txt,1735.99,1320.07,822.78,370.71,0,0,4
7,0308.b2.txt,1559.93,1009.85,911.33,640.39,0,0,4
8,0310.b2.txt,2318.69,949.95,510.73,449.44,0,0,1
9,0313.b2.txt,1507.81,1039.06,875.0,476.56,0,3,7
10,1003.b2.txt,1793.19,1204.19,798.43,379.58,0,0,7
11,1006.b2.txt,1798.94,1005.29,634.92,444.44,0,0,2
12,1006.b2i.txt,1798.94,1005.29,634.92,444.44,0,0,2
13,1021.b2.txt,1980.2,1035.1,639.06,351.04,0,0,7
14,1023.b2.txt,1503.42,945.33,706.15,478.36,0,1,8
15,1057.b2.txt,1779.79,1123.68,708.9,490.2,0,0,2
16,1097.b2.txt,1762.05,993.98,685.24,527.11,0,0,8
17,1100.b2.txt,1501.15,1062.36,739.03,461.89,0,0,1
18,1104.b2.txt,1856.58,1070.73,550.1,471.51,0,0,2
19,1104.b2i.txt,1856.58,1070.73,550.1,471.51,0,0,2
20,1112.b2.txt,1867.09,925.63,585.44,348.1,0,0,6
21,1508.b2.txt,1440.84,1345.42,601.15,314.89,0,0,2
22,1520.b2.txt,1747.09,1198.0,615.64,424.29,0,0,7
23,1528.b2.txt,1692.03,1047.45,823.63,286.48,0,0,0
24,1532.b2.txt,1471.94,984.36,910.76,505.98,0,1,7
25,1533.b2.txt,1791.48,1204.11,712.19,301.03,0,0,7
26,1541.b2.txt,2000.0,873.68,894.74,600.0,0,0,2
27,2012.b2.txt,1822.13,889.37,759.22,216.92,0,0,1
28,2019.b2.txt,1640.34,1166.46,801.94,558.93,0,0,1
29,2028.b2.txt,1885.91,1292.2,803.26,360.88,0,0,0
30,2028.b2i.txt,1864.21,1277.33,794.02,356.73,0,0,0
31,2030.b2.txt,1573.3,1370.68,595.95,560.19,0,0,0
32,2032.b2.txt,1929.31,1060.38,765.83,353.46,0,0,8
33,2034.b2.txt,1765.6,1050.23,532.72,517.5,0,0,5
34,2066.b2.txt,2112.68,1165.17,909.09,499.36,0,0,3
35,2070.b2.txt,1637.08,1183.43,729.78,493.1,0,0,5
36,2070.b2i.txt,1632.25,1179.94,727.63,491.64,0,0,5
37,3013.b2.txt,1578.31,1000.0,686.75,397.59,0,0,18
38,3020.b2.txt,1789.58,1091.45,550.64,255.65,0,0,5
39,3501.b2.txt,1689.99,904.2,613.56,269.11,0,0,25
40,3503.b2.txt,2113.64,943.18,761.36,352.27,0,3,10
41,3504.b2.txt,2053.49,1079.27,668.58,324.74,0,0,2
42,3505.b2.txt,1854.66,1182.21,759.22,422.99,0,0,1
43,3506.b2.txt,1804.35,1065.22,586.96,413.04,0,0,1
44,3507.b2.txt,1679.14,980.88,947.63,365.75,0,0,4
45,3508.b2.txt,2009.8,1078.43,833.33,343.14,0,0,1
46,3509.b2.txt,1912.07,1012.27,787.32,511.25,0,0,6
47,3511.b2.txt,1925.18,1113.14,574.82,401.46,0,0,7
48,3518.b2.txt,1290.65,1280.49,569.11,315.04,0,3,15
49,3519.b2.txt,1643.84,1205.48,666.67,383.56,0,0,0
50,3520.b2.txt,1987.23,1077.41,686.35,351.16,0,0,4
51,3522.b2.txt,1941.99,1059.27,794.45,542.24,0,0,0
52,3523.b2.txt,2275.56,1173.33,693.33,328.89,0,0,12
53,3525.b2.txt,1799.07,1109.81,817.76,408.88,0,0,9
54,4012.b2.txt,1961.17,1067.96,640.78,466.02,0,0,0
55,4036.b2.txt,1681.9,978.06,767.82,438.76,0,4,14
56,4038.b2.txt,1966.35,1335.44,525.76,504.73,0,0,2
