,text_name,RelFreq_NOUN,RelFreq_VERB,RelFreq_ADJ,RelFreq_ADV,Unique_PER,Unique_LOC,Unique_ORG
0,0103.b5.txt,1740.47,1071.06,839.34,365.6,0,0,3
1,0140.b5.txt,1401.03,1021.85,559.13,494.86,0,0,1
2,0165.b5.txt,1706.97,967.28,661.45,398.29,0,0,0
3,0200.b5.txt,1679.1,995.02,690.3,522.39,0,0,4
4,0300.b5.txt,1766.34,813.63,758.0,410.29,0,1,23
5,0310.b5.txt,1550.19,1029.22,794.16,514.61,0,0,6
6,1003.b5.txt,1516.42,1125.09,531.1,419.29,0,0,5
7,1021.b5.txt,1752.06,1018.34,581.91,290.96,0,3,6
8,1023.b5.txt,1368.23,1231.41,660.32,588.94,0,2,3
9,1057.b5.txt,1574.13,978.82,789.93,452.2,0,0,2
10,1100.b5.txt,1752.5,1087.27,715.31,336.19,0,0,2
11,1508.b5.txt,1221.72,1163.54,407.24,433.1,0,0,18
12,1532.b5.txt,1508.85,1247.11,400.31,331.02,0,0,1
13,1533.b5.txt,1497.94,1205.76,481.48,423.87,0,0,14
14,2019.b5.txt,1367.19,1132.81,492.19,328.12,0,0,5
15,2028.b5.txt,1312.32,1340.97,464.18,383.95,0,0,10
16,2032.b5.txt,978.09,1237.9,529.8,509.42,0,3,9
17,2034.b5.txt,1512.42,955.61,744.92,436.42,0,0,6
18,2066.b5.txt,1291.63,1397.24,528.03,365.56,0,0,6
19,3018.b5.txt,1459.28,1009.77,703.58,527.69,0,0,2
20,3020.b5.txt,1694.35,822.26,789.04,282.39,0,0,4
